Reading benchmark file: ./data/c1908.bench
Benchmark Name: c1908
INPUT: 33
NOT: 277
BUFFER: 162
AND: 63
NAND: 377
NOR: 1
STEM: 995
Total Gates: 1908


Starting ATPG using PODEM ...
Current Fault: 53/SA0..........................Tested (0.0113385 s)
Current Fault: 56/SA1..........................Tested (0.0073569 s)
Current Fault: 56/SA0..........................Tested (0.00733842 s)
Current Fault: 60/SA1..........................Tested (0.00727247 s)
Current Fault: 60/SA0..........................Tested (0.00740943 s)
Current Fault: 63/SA1..........................Tested (0.00401286 s)
Current Fault: 63/SA0..........................Tested (0.00398716 s)
Current Fault: 66/SA1..........................Tested (0.00399517 s)
Current Fault: 66/SA0..........................Tested (0.00397381 s)
Current Fault: 69/SA1..........................Tested (0.00430535 s)
Current Fault: 69/SA0..........................Tested (0.00429942 s)
Current Fault: 72/SA1..........................Tested (0.00572839 s)
Current Fault: 72/SA0..........................Tested (0.00567863 s)
Current Fault: 76/SA1..........................Tested (0.00619347 s)
Current Fault: 76/SA0..........................Tested (0.00616443 s)
Current Fault: 79/SA1..........................Tested (0.0114182 s)
Current Fault: 79/SA0..........................Tested (0.0114182 s)
Current Fault: 82/SA1..........................Tested (0.0117261 s)
Current Fault: 82/SA0..........................Tested (0.0117549 s)
Current Fault: 85/SA1..........................Tested (0.0112394 s)
Current Fault: 85/SA0..........................Tested (0.0112292 s)
Current Fault: 88/SA1..........................Tested (0.00396469 s)
Current Fault: 88/SA0..........................Tested (0.00393225 s)
Current Fault: 91/SA1..........................Tested (0.00439097 s)
Current Fault: 91/SA0..........................Tested (0.00412611 s)
Current Fault: 94/SA1..........................Tested (0.0115941 s)
Current Fault: 94/SA0..........................Tested (0.0115442 s)
Current Fault: 99/SA1..........................Tested (0.0047766 s)
Current Fault: 99/SA0..........................Tested (0.00459837 s)
Current Fault: 104/SA1.........................Tested (0.00432692 s)
Current Fault: 104/SA0.........................Tested (0.00428104 s)
Current Fault: 190/SA1.........................Tested (0.00914317 s)
Current Fault: 190/SA0.........................Tested (0.00906367 s)
Current Fault: 343/SA1.........................Tested (0.0113438 s)
Current Fault: 343/SA0.........................Tested (0.0113886 s)
Current Fault: 346/SA1.........................Tested (0.0113097 s)
Current Fault: 346/SA0.........................Tested (0.0112595 s)
Current Fault: 194/SA1.........................Tested (0.00688015 s)
Current Fault: 194/SA0.........................Tested (0.00689078 s)
Current Fault: 197/SA1.........................Tested (0.0032126 s)
Current Fault: 197/SA0.........................Tested (0.00325307 s)
Current Fault: 349/SA1.........................Tested (0.0113718 s)
Current Fault: 349/SA0.........................Tested (0.0113517 s)
Current Fault: 352/SA1.........................Tested (0.0113153 s)
Current Fault: 352/SA0.........................Tested (0.0112514 s)
Current Fault: 201/SA1.........................Tested (0.0108282 s)
Current Fault: 201/SA0.........................Tested (0.010725 s)
Current Fault: 355/SA1.........................Tested (0.00107797 s)
Current Fault: 355/SA0.........................Tested (0.00107365 s)
Current Fault: 206/SA1.........................Tested (0.00687286 s)
Current Fault: 206/SA0.........................Tested (0.00688268 s)
Current Fault: 358/SA1.........................Tested (0.0113205 s)
Current Fault: 358/SA0.........................Tested (0.0113091 s)
Current Fault: 209/SA1.........................Tested (0.00401841 s)
Current Fault: 209/SA0.........................Tested (0.00399983 s)
Current Fault: 212/SA1.........................Tested (0.00395286 s)
Current Fault: 212/SA0.........................Tested (0.00395822 s)
Current Fault: 361/SA1.........................Tested (0.00111521 s)
Current Fault: 361/SA0.........................Tested (0.00111861 s)
Current Fault: 216/SA1.........................Tested (0.0068618 s)
Current Fault: 216/SA0.........................Tested (0.00710426 s)
Current Fault: 364/SA1.........................Tested (0.00107906 s)
Current Fault: 364/SA0.........................Tested (0.00107927 s)
Current Fault: 367/SA1.........................Tested (0.00110028 s)
Current Fault: 367/SA0.........................Tested (0.00109329 s)
Current Fault: 220/SA1.........................Tested (0.00920901 s)
Current Fault: 220/SA0.........................Tested (0.00921751 s)
Current Fault: 370/SA1.........................Tested (0.0113326 s)
Current Fault: 370/SA0.........................Tested (0.0113218 s)
Current Fault: 225/SA1.........................Tested (0.00737396 s)
Current Fault: 225/SA0.........................Tested (0.00742058 s)
Current Fault: 229/SA1.........................Tested (0.00914634 s)
Current Fault: 229/SA0.........................Tested (0.00981594 s)
Current Fault: 373/SA1.........................Tested (0.00107969 s)
Current Fault: 373/SA0.........................Tested (0.00109424 s)
Current Fault: 232/SA1.........................Tested (0.00897921 s)
Current Fault: 232/SA0.........................Tested (0.0089567 s)
Current Fault: 376/SA1.........................Tested (0.00107774 s)
Current Fault: 376/SA0.........................Tested (0.00109383 s)
Current Fault: 235/SA1.........................Tested (0.00891606 s)
Current Fault: 235/SA0.........................Tested (0.00900826 s)
Current Fault: 379/SA1.........................Tested (0.00107702 s)
Current Fault: 379/SA0.........................Tested (0.00114023 s)
Current Fault: 382/SA1.........................Tested (0.00107574 s)
Current Fault: 382/SA0.........................Tested (0.00107158 s)
Current Fault: 239/SA1.........................Tested (0.00511928 s)
Current Fault: 239/SA0.........................Tested (0.00512016 s)
Current Fault: 243/SA1.........................Tested (0.00434699 s)
Current Fault: 243/SA0.........................Tested (0.00447912 s)
Current Fault: 385/SA1.........................Tested (0.0116729 s)
Current Fault: 385/SA0.........................Tested (0.0113542 s)
Current Fault: 388/SA1.........................Tested (0.011435 s)
Current Fault: 388/SA0.........................Tested (0.011379 s)
Current Fault: 247/SA1.........................Tested (0.00507531 s)
Current Fault: 247/SA0.........................Tested (0.00553139 s)
Current Fault: 257/SA1.........................Tested (0.00388637 s)
Current Fault: 257/SA0.........................Tested (0.0045496 s)
Current Fault: 260/SA1.........................Tested (0.0122824 s)
Current Fault: 260/SA0.........................Tested (0.0119477 s)
Current Fault: 256/SA1.........................Not Tested (0.00197206 s)
Current Fault: 256/SA0.........................Not Tested (0.00199352 s)
Current Fault: 253/SA1.........................Tested (0.00558391 s)
Current Fault: 253/SA0.........................Tested (0.00524915 s)
Current Fault: 263/SA1.........................Tested (0.0125305 s)
Current Fault: 263/SA0.........................Tested (0.0124065 s)
Current Fault: 266/SA1.........................Tested (0.012228 s)
Current Fault: 266/SA0.........................Tested (0.0123626 s)
Current Fault: 269/SA1.........................Tested (0.0125877 s)
Current Fault: 269/SA0.........................Tested (0.0129596 s)
Current Fault: 272/SA1.........................Tested (0.0121564 s)
Current Fault: 272/SA0.........................Tested (0.012157 s)
Current Fault: 251/SA1.........................Tested (0.00410003 s)
Current Fault: 251/SA0.........................Tested (0.00373264 s)
Current Fault: 277/SA1.........................Tested (0.00411849 s)
Current Fault: 277/SA0.........................Tested (0.00406497 s)
Current Fault: 280/SA1.........................Tested (0.00440161 s)
Current Fault: 280/SA0.........................Tested (0.00417858 s)
Current Fault: 252/SA1.........................Tested (0.00413879 s)
Current Fault: 252/SA0.........................Tested (0.00112197 s)
Current Fault: 283/SA1.........................Tested (0.0118325 s)
Current Fault: 283/SA0.........................Tested (0.00957907 s)
Current Fault: 290/SA1.........................Tested (0.0122155 s)
Current Fault: 290/SA0.........................Tested (0.0117606 s)
Current Fault: 300/SA1.........................Tested (0.00730506 s)
Current Fault: 300/SA0.........................Not Tested (0.00398532 s)
Current Fault: 297/SA1.........................Not Tested (0.00871424 s)
Current Fault: 297/SA0.........................Tested (0.00737016 s)
Current Fault: 303/SA1.........................Not Tested (0.00132575 s)
Current Fault: 303/SA0.........................Tested (0.0118257 s)
Current Fault: 306/SA1.........................Tested (0.00511041 s)
Current Fault: 306/SA0.........................Tested (0.00524786 s)
Current Fault: 313/SA1.........................Tested (0.0128202 s)
Current Fault: 313/SA0.........................Tested (0.00500891 s)
Current Fault: 338/SA1.........................Tested (0.00478268 s)
Current Fault: 338/SA0.........................Tested (0.00503165 s)
Current Fault: 316/SA1.........................Tested (0.00476877 s)
Current Fault: 316/SA0.........................Tested (0.00112887 s)
Current Fault: 326/SA1.........................Tested (0.0126744 s)
Current Fault: 326/SA0.........................Tested (0.00401595 s)
Current Fault: 319/SA1.........................Tested (0.00488698 s)
Current Fault: 319/SA0.........................Tested (0.00450591 s)
Current Fault: 331/SA1.........................Tested (0.00499033 s)
Current Fault: 331/SA0.........................Tested (0.00499552 s)
Current Fault: 276/SA1.........................Tested (0.0121099 s)
Current Fault: 276/SA0.........................Tested (0.0119387 s)
Current Fault: 275/SA1.........................Tested (0.0118192 s)
Current Fault: 275/SA0.........................Tested (0.0124745 s)
Current Fault: 631/SA1.........................Tested (0.0122329 s)
Current Fault: 631/SA0.........................Tested (0.012206 s)
Current Fault: 628/SA1.........................Tested (0.00586695 s)
Current Fault: 628/SA0.........................Tested (0.00536184 s)
Current Fault: 556/SA1.........................Tested (0.00541322 s)
Current Fault: 556/SA0.........................Tested (0.00546771 s)
Current Fault: 534/SA1.........................Tested (0.0119381 s)
Current Fault: 534/SA0.........................Tested (0.0125325 s)
Current Fault: 535/SA1.........................Tested (0.0129843 s)
Current Fault: 535/SA0.........................Tested (0.0118601 s)
Current Fault: 634/SA1.........................Tested (0.00731472 s)
Current Fault: 634/SA0.........................Tested (0.00778297 s)
Current Fault: 559/SA1.........................Tested (0.00561214 s)
Current Fault: 559/SA0.........................Tested (0.00538605 s)
Current Fault: 640/SA1.........................Tested (0.00336574 s)
Current Fault: 640/SA0.........................Tested (0.00338997 s)
Current Fault: 688/SA1.........................Tested (0.00564526 s)
Current Fault: 688/SA0.........................Tested (0.00546768 s)
Current Fault: 691/SA1.........................Tested (0.00475852 s)
Current Fault: 691/SA0.........................Tested (0.00448726 s)
Current Fault: 536/SA1.........................Tested (0.0119632 s)
Current Fault: 536/SA0.........................Tested (0.0122173 s)
Current Fault: 537/SA1.........................Tested (0.0126557 s)
Current Fault: 537/SA0.........................Tested (0.0124436 s)
Current Fault: 616/SA1.........................Tested (0.0116916 s)
Current Fault: 616/SA0.........................Tested (0.0119433 s)
Current Fault: 712/SA1.........................Tested (0.0121246 s)
Current Fault: 712/SA0.........................Tested (0.012336 s)
Current Fault: 715/SA1.........................Tested (0.00531296 s)
Current Fault: 715/SA0.........................Tested (0.0053384 s)
Current Fault: 649/SA1.........................Tested (0.00772087 s)
Current Fault: 649/SA0.........................Tested (0.00762551 s)
Current Fault: 538/SA1.........................Tested (0.0123463 s)
Current Fault: 538/SA0.........................Tested (0.0127597 s)
Current Fault: 718/SA1.........................Tested (0.007286 s)
Current Fault: 718/SA0.........................Tested (0.00718802 s)
Current Fault: 562/SA1.........................Tested (0.00505779 s)
Current Fault: 562/SA0.........................Tested (0.00505963 s)
Current Fault: 539/SA1.........................Tested (0.0125085 s)
Current Fault: 539/SA0.........................Tested (0.012091 s)
Current Fault: 565/SA1.........................Tested (0.00435239 s)
Current Fault: 565/SA0.........................Tested (0.00420234 s)
Current Fault: 736/SA1.........................Tested (0.00356348 s)
Current Fault: 736/SA0.........................Tested (0.0037669 s)
Current Fault: 694/SA1.........................Tested (0.00430424 s)
Current Fault: 694/SA0.........................Tested (0.00429608 s)
Current Fault: 748/SA1.........................Tested (0.00794854 s)
Current Fault: 748/SA0.........................Tested (0.0078363 s)
Current Fault: 697/SA1.........................Tested (0.00515613 s)
Current Fault: 697/SA0.........................Tested (0.00545516 s)
Current Fault: 540/SA1.........................Tested (0.0124932 s)
Current Fault: 540/SA0.........................Tested (0.0119891 s)
Current Fault: 721/SA1.........................Tested (0.00781347 s)
Current Fault: 721/SA0.........................Tested (0.00724909 s)
Current Fault: 739/SA1.........................Tested (0.00376811 s)
Current Fault: 739/SA0.........................Tested (0.00374042 s)
Current Fault: 619/SA1.........................Tested (0.0120409 s)
Current Fault: 619/SA0.........................Tested (0.0118244 s)
Current Fault: 541/SA1.........................Tested (0.012558 s)
Current Fault: 541/SA0.........................Tested (0.0120316 s)
Current Fault: 542/SA1.........................Tested (0.0120627 s)
Current Fault: 542/SA0.........................Tested (0.0128984 s)
Current Fault: 730/SA1.........................Tested (0.010206 s)
Current Fault: 730/SA0.........................Tested (0.00792908 s)
Current Fault: 577/SA1.........................Tested (0.00586568 s)
Current Fault: 577/SA0.........................Tested (0.00650098 s)
Current Fault: 622/SA1.........................Tested (0.0121381 s)
Current Fault: 622/SA0.........................Tested (0.0119249 s)
Current Fault: 733/SA1.........................Tested (0.00767558 s)
Current Fault: 733/SA0.........................Tested (0.00771959 s)
Current Fault: 543/SA1.........................Tested (0.0117422 s)
Current Fault: 543/SA0.........................Tested (0.0118546 s)
Current Fault: 751/SA1.........................Tested (0.0077973 s)
Current Fault: 751/SA0.........................Tested (0.00776802 s)
Current Fault: 568/SA1.........................Tested (0.00491712 s)
Current Fault: 568/SA0.........................Tested (0.0049682 s)
Current Fault: 742/SA1.........................Tested (0.00337857 s)
Current Fault: 742/SA0.........................Tested (0.00340067 s)
Current Fault: 580/SA1.........................Tested (0.00925105 s)
Current Fault: 580/SA0.........................Tested (0.00922006 s)
Current Fault: 637/SA1.........................Tested (0.0112619 s)
Current Fault: 637/SA0.........................Tested (0.0113088 s)
Current Fault: 544/SA1.........................Tested (0.0118178 s)
Current Fault: 544/SA0.........................Tested (0.0117921 s)
Current Fault: 583/SA1.........................Tested (0.00942498 s)
Current Fault: 583/SA0.........................Tested (0.00950923 s)
Current Fault: 646/SA1.........................Tested (0.00341365 s)
Current Fault: 646/SA0.........................Tested (0.00343251 s)
Current Fault: 545/SA1.........................Tested (0.0129071 s)
Current Fault: 545/SA0.........................Tested (0.0126729 s)
Current Fault: 706/SA1.........................Tested (0.0122275 s)
Current Fault: 706/SA0.........................Tested (0.0131835 s)
Current Fault: 652/SA1.........................Tested (0.00809894 s)
Current Fault: 652/SA0.........................Tested (0.00812795 s)
Current Fault: 709/SA1.........................Tested (0.00544883 s)
Current Fault: 709/SA0.........................Tested (0.00596389 s)
Current Fault: 546/SA1.........................Tested (0.0121755 s)
Current Fault: 546/SA0.........................Tested (0.0118183 s)
Current Fault: 547/SA1.........................Tested (0.0118519 s)
Current Fault: 547/SA0.........................Tested (0.0118921 s)
Current Fault: 589/SA1.........................Tested (0.0053399 s)
Current Fault: 589/SA0.........................Tested (0.00528576 s)
Current Fault: 598/SA1.........................Tested (0.00775091 s)
Current Fault: 598/SA0.........................Tested (0.00776327 s)
Current Fault: 625/SA1.........................Tested (0.0120401 s)
Current Fault: 625/SA0.........................Tested (0.0120801 s)
Current Fault: 727/SA1.........................Tested (0.00454708 s)
Current Fault: 727/SA0.........................Tested (0.00452924 s)
Current Fault: 571/SA1.........................Tested (0.00546048 s)
Current Fault: 571/SA0.........................Tested (0.00544856 s)
Current Fault: 745/SA1.........................Tested (0.00334131 s)
Current Fault: 745/SA0.........................Tested (0.00343986 s)
Current Fault: 548/SA1.........................Tested (0.0118339 s)
Current Fault: 548/SA0.........................Tested (0.0127607 s)
Current Fault: 549/SA1.........................Tested (0.0122286 s)
Current Fault: 549/SA0.........................Tested (0.0119836 s)
Current Fault: 703/SA1.........................Tested (0.00523946 s)
Current Fault: 703/SA0.........................Tested (0.00535814 s)
Current Fault: 700/SA1.........................Tested (0.00489766 s)
Current Fault: 700/SA0.........................Tested (0.00493327 s)
Current Fault: 595/SA1.........................Tested (0.00774668 s)
Current Fault: 595/SA0.........................Tested (0.00781543 s)
Current Fault: 603/SA1.........................Tested (0.0118441 s)
Current Fault: 603/SA0.........................Tested (0.0118267 s)
Current Fault: 658/SA1.........................Tested (0.011983 s)
Current Fault: 658/SA0.........................Tested (0.01199 s)
Current Fault: 661/SA1.........................Tested (0.0122151 s)
Current Fault: 661/SA0.........................Tested (0.0118295 s)
Current Fault: 667/SA1.........................Tested (0.0152763 s)
Current Fault: 667/SA0.........................Tested (0.014821 s)
Current Fault: 664/SA1.........................Tested (0.0127661 s)
Current Fault: 664/SA0.........................Tested (0.012377 s)
Current Fault: 673/SA1.........................Tested (0.0139678 s)
Current Fault: 673/SA0.........................Tested (0.0138844 s)
Current Fault: 670/SA1.........................Tested (0.0122859 s)
Current Fault: 670/SA0.........................Tested (0.0124526 s)
Current Fault: 679/SA1.........................Tested (0.0122885 s)
Current Fault: 679/SA0.........................Tested (0.0118951 s)
Current Fault: 676/SA1.........................Tested (0.0118693 s)
Current Fault: 676/SA0.........................Tested (0.0118016 s)
Current Fault: 612/SA1.........................Not Tested (0.00197366 s)
Current Fault: 612/SA0.........................Tested (0.00755897 s)
Current Fault: 608/SA1.........................Tested (0.0118194 s)
Current Fault: 608/SA0.........................Tested (0.011772 s)
Current Fault: 685/SA1.........................Tested (0.00445273 s)
Current Fault: 685/SA0.........................Tested (0.00114874 s)
Current Fault: 682/SA1.........................Tested (0.00445806 s)
Current Fault: 682/SA0.........................Tested (0.00373513 s)
Current Fault: 602/SA1.........................Tested (0.00376039 s)
Current Fault: 602/SA0.........................Tested (0.0118672 s)
Current Fault: 601/SA1.........................Tested (0.00372113 s)
Current Fault: 601/SA0.........................Tested (0.00423637 s)
Current Fault: 655/SA1.........................Tested (0.0084035 s)
Current Fault: 655/SA0.........................Tested (0.00507372 s)
Current Fault: 574/SA1.........................Tested (0.0112613 s)
Current Fault: 574/SA0.........................Tested (0.0057465 s)
Current Fault: 586/SA1.........................Tested (0.00957251 s)
Current Fault: 586/SA0.........................Tested (0.00532743 s)
Current Fault: 592/SA1.........................Tested (0.0048632 s)
Current Fault: 592/SA0.........................Tested (0.00525125 s)
Current Fault: 643/SA1.........................Tested (0.00338434 s)
Current Fault: 643/SA0.........................Tested (0.00373048 s)
Current Fault: 724/SA1.........................Tested (0.0111707 s)
Current Fault: 724/SA0.........................Tested (0.00455927 s)
Current Fault: 552/SA1.........................Tested (0.00491945 s)
Current Fault: 552/SA0.........................Tested (0.00493663 s)
Current Fault: 550/SA1.........................Tested (0.00562558 s)
Current Fault: 550/SA0.........................Tested (0.00561008 s)
Current Fault: 551/SA1.........................Tested (0.00525319 s)
Current Fault: 551/SA0.........................Tested (0.00523664 s)
Current Fault: 553/SA1.........................Tested (0.00409436 s)
Current Fault: 553/SA0.........................Tested (0.00408095 s)
Current Fault: 555/SA1.........................Tested (0.00372725 s)
Current Fault: 555/SA0.........................Tested (0.00448835 s)
Current Fault: 554/SA1.........................Tested (0.00336887 s)
Current Fault: 554/SA0.........................Tested (0.00331545 s)
Current Fault: 892/SA1.........................Tested (0.0119851 s)
Current Fault: 892/SA0.........................Tested (0.0120147 s)
Current Fault: 984/SA1.........................Tested (0.00528159 s)
Current Fault: 984/SA0.........................Tested (0.00525036 s)
Current Fault: 935/SA1.........................Tested (0.00534405 s)
Current Fault: 935/SA0.........................Tested (0.00530737 s)
Current Fault: 939/SA1.........................Tested (0.00416323 s)
Current Fault: 939/SA0.........................Tested (0.00414147 s)
Current Fault: 990/SA1.........................Tested (0.00728196 s)
Current Fault: 990/SA0.........................Tested (0.00732266 s)
Current Fault: 1010/SA1........................Tested (0.00537213 s)
Current Fault: 1010/SA0........................Tested (0.00534676 s)
Current Fault: 1013/SA1........................Tested (0.00416292 s)
Current Fault: 1013/SA0........................Tested (0.00424617 s)
Current Fault: 1004/SA1........................Tested (0.00335379 s)
Current Fault: 1004/SA0........................Tested (0.00336534 s)
Current Fault: 938/SA1.........................Tested (0.00552655 s)
Current Fault: 938/SA0.........................Tested (0.00540351 s)
Current Fault: 942/SA1.........................Tested (0.00417472 s)
Current Fault: 942/SA0.........................Tested (0.00414853 s)
Current Fault: 888/SA1.........................Tested (0.0116387 s)
Current Fault: 888/SA0.........................Tested (0.0116713 s)
Current Fault: 976/SA1.........................Tested (0.0120309 s)
Current Fault: 976/SA0.........................Tested (0.0120255 s)
Current Fault: 980/SA1.........................Tested (0.00536664 s)
Current Fault: 980/SA0.........................Tested (0.00534589 s)
Current Fault: 894/SA1.........................Tested (0.00773821 s)
Current Fault: 894/SA0.........................Tested (0.00775329 s)
Current Fault: 988/SA1.........................Tested (0.00720109 s)
Current Fault: 988/SA0.........................Tested (0.00719166 s)
Current Fault: 947/SA1.........................Tested (0.00490131 s)
Current Fault: 947/SA0.........................Tested (0.0049392 s)
Current Fault: 943/SA1.........................Tested (0.00416852 s)
Current Fault: 943/SA0.........................Tested (0.00416659 s)
Current Fault: 1016/SA1........................Tested (0.00422326 s)
Current Fault: 1016/SA0........................Tested (0.00425165 s)
Current Fault: 1019/SA1........................Tested (0.00500147 s)
Current Fault: 1019/SA0........................Tested (0.00499631 s)
Current Fault: 1002/SA1........................Tested (0.00338153 s)
Current Fault: 1002/SA0........................Tested (0.00343313 s)
Current Fault: 946/SA1.........................Tested (0.00420451 s)
Current Fault: 946/SA0.........................Tested (0.00418526 s)
Current Fault: 1008/SA1........................Tested (0.00780242 s)
Current Fault: 1008/SA0........................Tested (0.00784297 s)
Current Fault: 950/SA1.........................Tested (0.00497459 s)
Current Fault: 950/SA0.........................Tested (0.00497855 s)
Current Fault: 989/SA1.........................Tested (0.00724373 s)
Current Fault: 989/SA0.........................Tested (0.00723863 s)
Current Fault: 1003/SA1........................Tested (0.00342619 s)
Current Fault: 1003/SA0........................Tested (0.00344182 s)
Current Fault: 889/SA1.........................Tested (0.011787 s)
Current Fault: 889/SA0.........................Tested (0.0118207 s)
Current Fault: 997/SA1.........................Tested (0.00732495 s)
Current Fault: 997/SA0.........................Tested (0.0100699 s)
Current Fault: 1031/SA1........................Tested (0.0121224 s)
Current Fault: 1031/SA0........................Tested (0.012149 s)
Current Fault: 1028/SA1........................Tested (0.005799 s)
Current Fault: 1028/SA0........................Tested (0.00576925 s)
Current Fault: 890/SA1.........................Tested (0.0120783 s)
Current Fault: 890/SA0.........................Tested (0.0120074 s)
Current Fault: 1001/SA1........................Tested (0.00779358 s)
Current Fault: 1001/SA0........................Tested (0.00775807 s)
Current Fault: 1009/SA1........................Tested (0.00783801 s)
Current Fault: 1009/SA0........................Tested (0.00774969 s)
Current Fault: 951/SA1.........................Tested (0.00497912 s)
Current Fault: 951/SA0.........................Tested (0.00500996 s)
Current Fault: 955/SA1.........................Tested (0.00534832 s)
Current Fault: 955/SA0.........................Tested (0.00532099 s)
Current Fault: 1005/SA1........................Tested (0.00342344 s)
Current Fault: 1005/SA0........................Tested (0.00346328 s)
Current Fault: 965/SA1.........................Tested (0.0123995 s)
Current Fault: 965/SA0.........................Tested (0.012502 s)
Current Fault: 969/SA1.........................Tested (0.00533654 s)
Current Fault: 969/SA0.........................Tested (0.00532435 s)
Current Fault: 993/SA1.........................Tested (0.0112314 s)
Current Fault: 993/SA0.........................Tested (0.0112406 s)
Current Fault: 1034/SA1........................Tested (0.0122005 s)
Current Fault: 1034/SA0........................Tested (0.0122289 s)
Current Fault: 1037/SA1........................Tested (0.00531698 s)
Current Fault: 1037/SA0........................Tested (0.00533682 s)
Current Fault: 1007/SA1........................Tested (0.00336702 s)
Current Fault: 1007/SA0........................Tested (0.00337033 s)
Current Fault: 968/SA1.........................Tested (0.0122258 s)
Current Fault: 968/SA0.........................Tested (0.0123017 s)
Current Fault: 895/SA1.........................Tested (0.00452532 s)
Current Fault: 895/SA0.........................Tested (0.00454047 s)
Current Fault: 972/SA1.........................Tested (0.00533416 s)
Current Fault: 972/SA0.........................Tested (0.00534754 s)
Current Fault: 1040/SA1........................Tested (0.0120398 s)
Current Fault: 1040/SA0........................Tested (0.0120775 s)
Current Fault: 1043/SA1........................Tested (0.00531957 s)
Current Fault: 1043/SA0........................Tested (0.00526768 s)
Current Fault: 1049/SA1........................Tested (0.00779659 s)
Current Fault: 1049/SA0........................Tested (0.00782799 s)
Current Fault: 1046/SA1........................Tested (0.0112978 s)
Current Fault: 1046/SA0........................Tested (0.0100553 s)
Current Fault: 891/SA1.........................Tested (0.0120719 s)
Current Fault: 891/SA0.........................Tested (0.0126328 s)
Current Fault: 992/SA1.........................Tested (0.00464286 s)
Current Fault: 992/SA0.........................Tested (0.00457645 s)
Current Fault: 1025/SA1........................Tested (0.00534813 s)
Current Fault: 1025/SA0........................Tested (0.00533703 s)
Current Fault: 1022/SA1........................Tested (0.00498186 s)
Current Fault: 1022/SA0........................Tested (0.00495268 s)
Current Fault: 1006/SA1........................Tested (0.00341516 s)
Current Fault: 1006/SA0........................Tested (0.00337151 s)
Current Fault: 958/SA1.........................Tested (0.00535671 s)
Current Fault: 958/SA0.........................Tested (0.0053251 s)
Current Fault: 954/SA1.........................Tested (0.00496142 s)
Current Fault: 954/SA0.........................Tested (0.00505655 s)
Current Fault: 998/SA1.........................Tested (0.00781286 s)
Current Fault: 998/SA0.........................Tested (0.00788001 s)
Current Fault: 994/SA1.........................Tested (0.00728244 s)
Current Fault: 994/SA0.........................Tested (0.0112568 s)
Current Fault: 926/SA1.........................Tested (0.0129389 s)
Current Fault: 926/SA0.........................Tested (0.011978 s)
Current Fault: 923/SA1.........................Tested (0.0119522 s)
Current Fault: 923/SA0.........................Tested (0.0120018 s)
Current Fault: 922/SA1.........................Tested (0.00743136 s)
Current Fault: 922/SA0.........................Tested (0.0119734 s)
Current Fault: 921/SA1.........................Tested (0.00785551 s)
Current Fault: 921/SA0.........................Tested (0.0120033 s)
Current Fault: 914/SA1.........................Tested (0.0119428 s)
Current Fault: 914/SA0.........................Tested (0.0119701 s)
Current Fault: 913/SA1.........................Tested (0.0120042 s)
Current Fault: 913/SA0.........................Tested (0.0122479 s)
Current Fault: 915/SA1.........................Tested (0.0146764 s)
Current Fault: 915/SA0.........................Tested (0.0150368 s)
Current Fault: 916/SA1.........................Tested (0.0120356 s)
Current Fault: 916/SA0.........................Tested (0.0120076 s)
Current Fault: 917/SA1.........................Tested (0.0128387 s)
Current Fault: 917/SA0.........................Tested (0.0132076 s)
Current Fault: 918/SA1.........................Tested (0.0119936 s)
Current Fault: 918/SA0.........................Tested (0.0119481 s)
