Reading benchmark file: ./data/s38417.bench
Benchmark Name: s38417
INPUT: 1664
NOT: 13470
AND: 4154
NAND: 2050
OR: 226
NOR: 2279
DFF: 1636
STEM: 14496
Total Gates: 39975


Starting ATPG using PODEM ...
Current Fault: g2861/SA1.......................Tested (0.0304361 s)
Current Fault: g2861/SA0.......................Tested (0.0319516 s)
Current Fault: g813/SA1........................Tested (0.0311719 s)
Current Fault: g813/SA0........................Tested (0.0345157 s)
Current Fault: g2864/SA1.......................Tested (0.0381453 s)
Current Fault: g2864/SA0.......................Tested (0.031208 s)
Current Fault: g809/SA1........................Tested (0.0257471 s)
Current Fault: g809/SA0........................Tested (0.0280537 s)
Current Fault: g2867/SA1.......................Tested (0.0271696 s)
Current Fault: g2867/SA0.......................Tested (0.0244461 s)
Current Fault: g805/SA1........................Tested (0.0333969 s)
Current Fault: g805/SA0........................Tested (0.0285413 s)
Current Fault: g2870/SA1.......................Tested (0.0312689 s)
Current Fault: g2870/SA0.......................Tested (0.0296563 s)
Current Fault: g801/SA1........................Tested (0.0256542 s)
Current Fault: g801/SA0........................Tested (0.0325544 s)
Current Fault: g2818/SA1.......................Tested (0.0328439 s)
Current Fault: g2818/SA0.......................Tested (0.0267604 s)
Current Fault: g797/SA1........................Tested (0.0231582 s)
Current Fault: g797/SA0........................Tested (0.0258381 s)
Current Fault: g2821/SA1.......................Tested (0.0272979 s)
Current Fault: g2821/SA0.......................Tested (0.0286786 s)
Current Fault: g793/SA1........................Tested (0.0286294 s)
Current Fault: g793/SA0........................Tested (0.0314642 s)
Current Fault: g2824/SA1.......................Tested (0.0287833 s)
Current Fault: g2824/SA0.......................Tested (0.028973 s)
Current Fault: g789/SA1........................Tested (0.0317751 s)
Current Fault: g789/SA0........................Tested (0.0314744 s)
Current Fault: g2827/SA1.......................Tested (0.0291944 s)
Current Fault: g2827/SA0.......................Tested (0.0281782 s)
Current Fault: g785/SA1........................Tested (0.027594 s)
Current Fault: g785/SA0........................Tested (0.0276289 s)
Current Fault: g2830/SA1.......................Tested (0.0251184 s)
Current Fault: g2830/SA0.......................Tested (0.0286947 s)
Current Fault: g2873/SA1.......................Tested (0.0324083 s)
Current Fault: g2873/SA0.......................Tested (0.0346186 s)
Current Fault: g2833/SA1.......................Tested (0.0321481 s)
Current Fault: g2833/SA0.......................Tested (0.035243 s)
Current Fault: g125/SA1........................Tested (0.037633 s)
Current Fault: g125/SA0........................Tested (0.0269951 s)
Current Fault: g2836/SA1.......................Tested (0.0265372 s)
Current Fault: g2836/SA0.......................Tested (0.0303775 s)
Current Fault: g121/SA1........................Tested (0.0287535 s)
Current Fault: g121/SA0........................Tested (0.0290166 s)
Current Fault: g2839/SA1.......................Tested (0.0261817 s)
Current Fault: g2839/SA0.......................Tested (0.0307629 s)
Current Fault: g117/SA1........................Tested (0.0304368 s)
Current Fault: g117/SA0........................Tested (0.0352966 s)
Current Fault: g2842/SA1.......................Tested (0.0317124 s)
Current Fault: g2842/SA0.......................Tested (0.0279528 s)
Current Fault: g113/SA1........................Tested (0.0246034 s)
Current Fault: g113/SA0........................Tested (0.0269099 s)
Current Fault: g2845/SA1.......................Tested (0.0252097 s)
Current Fault: g2845/SA0.......................Tested (0.0279762 s)
Current Fault: g109/SA1........................Tested (0.0285646 s)
Current Fault: g109/SA0........................Tested (0.0305132 s)
Current Fault: g2848/SA1.......................Tested (0.0291196 s)
Current Fault: g2848/SA0.......................Tested (0.0287737 s)
Current Fault: g105/SA1........................Tested (0.0316397 s)
Current Fault: g105/SA0........................Tested (0.031914 s)
Current Fault: g2851/SA1.......................Tested (0.0295201 s)
Current Fault: g2851/SA0.......................Tested (0.0283212 s)
Current Fault: g101/SA1........................Tested (0.0277739 s)
Current Fault: g101/SA0........................Tested (0.0277032 s)
Current Fault: g2854/SA1.......................Tested (0.0253093 s)
Current Fault: g2854/SA0.......................Tested (0.0288323 s)
Current Fault: g97/SA1.........................Tested (0.0321341 s)
Current Fault: g97/SA0.........................Tested (0.0339693 s)
Current Fault: g2858/SA1.......................Tested (0.0281028 s)
Current Fault: g2858/SA0.......................Tested (0.02948 s)
Current Fault: g2857/SA1.......................Tested (0.0288985 s)
Current Fault: g2857/SA0.......................Tested (0.0280546 s)
Current Fault: g2200/SA1.......................Tested (0.0324279 s)
Current Fault: g2200/SA0.......................Tested (0.0295002 s)
Current Fault: g2195/SA1.......................Tested (0.0236536 s)
Current Fault: g2195/SA0.......................Tested (0.0284665 s)
Current Fault: g2190/SA1.......................Tested (0.030161 s)
Current Fault: g2190/SA0.......................Tested (0.0333939 s)
Current Fault: g2185/SA1.......................Tested (0.0315992 s)
Current Fault: g2185/SA0.......................Tested (0.033719 s)
Current Fault: g2180/SA1.......................Tested (0.0356655 s)
Current Fault: g2180/SA0.......................Tested (0.0280887 s)
Current Fault: g2175/SA1.......................Tested (0.0288627 s)
Current Fault: g2175/SA0.......................Tested (0.0287211 s)
Current Fault: g2170/SA1.......................Tested (0.0276787 s)
Current Fault: g2170/SA0.......................Tested (0.0275655 s)
Current Fault: g2165/SA1.......................Tested (0.0291915 s)
Current Fault: g2165/SA0.......................Tested (0.0323401 s)
Current Fault: g2878/SA1.......................Tested (0.0313949 s)
Current Fault: g2878/SA0.......................Tested (0.0241436 s)
Current Fault: g3129/SA1.......................Tested (0.0338265 s)
Current Fault: g3129/SA0.......................Tested (0.0282301 s)
Current Fault: g3117/SA1.......................Tested (0.0284092 s)
Current Fault: g3117/SA0.......................Tested (0.0277349 s)
Current Fault: g3109/SA1.......................Tested (0.077021 s)
Current Fault: g3109/SA0.......................Tested (0.0769662 s)
Current Fault: g3210/SA1.......................Tested (0.0573014 s)
Current Fault: g3210/SA0.......................Tested (0.0515409 s)
Current Fault: g3211/SA1.......................Tested (0.0491282 s)
Current Fault: g3211/SA0.......................Tested (0.0538588 s)
Current Fault: g3084/SA1.......................Tested (0.0558992 s)
Current Fault: g3084/SA0.......................Tested (0.0562434 s)
Current Fault: g3085/SA1.......................Tested (0.0529264 s)
Current Fault: g3085/SA0.......................Tested (0.0535966 s)
Current Fault: g3086/SA1.......................Tested (0.0483346 s)
Current Fault: g3086/SA0.......................Tested (0.0547862 s)
Current Fault: g3087/SA1.......................Tested (0.0508053 s)
Current Fault: g3087/SA0.......................Tested (0.0546554 s)
Current Fault: g3091/SA1.......................Tested (0.0527125 s)
Current Fault: g3091/SA0.......................Tested (0.0534095 s)
Current Fault: g3092/SA1.......................Tested (0.0483927 s)
Current Fault: g3092/SA0.......................Tested (0.056313 s)
Current Fault: g3093/SA1.......................Tested (0.0507755 s)
Current Fault: g3093/SA0.......................Tested (0.055012 s)
Current Fault: g3094/SA1.......................Tested (0.0526656 s)
Current Fault: g3094/SA0.......................Tested (0.0529641 s)
Current Fault: g3095/SA1.......................Tested (0.04905 s)
Current Fault: g3095/SA0.......................Tested (0.0489506 s)
Current Fault: g3096/SA1.......................Tested (0.0568782 s)
Current Fault: g3096/SA0.......................Tested (0.0581019 s)
Current Fault: g3097/SA1.......................Tested (0.0582218 s)
Current Fault: g3097/SA0.......................Tested (0.0480489 s)
Current Fault: g3098/SA1.......................Tested (0.0530807 s)
Current Fault: g3098/SA0.......................Tested (0.0502502 s)
Current Fault: g3099/SA1.......................Tested (0.0563456 s)
Current Fault: g3099/SA0.......................Tested (0.0500047 s)
Current Fault: g3100/SA1.......................Tested (0.0580268 s)
Current Fault: g3100/SA0.......................Tested (0.0486896 s)
Current Fault: g3101/SA1.......................Tested (0.0583557 s)
Current Fault: g3101/SA0.......................Tested (0.0555789 s)
Current Fault: g3102/SA1.......................Tested (0.0505409 s)
Current Fault: g3102/SA0.......................Tested (0.0553192 s)
Current Fault: g3103/SA1.......................Tested (0.0526139 s)
Current Fault: g3103/SA0.......................Tested (0.0498469 s)
Current Fault: g3104/SA1.......................Tested (0.0486682 s)
Current Fault: g3104/SA0.......................Tested (0.0560526 s)
Current Fault: g3105/SA1.......................Tested (0.0494435 s)
Current Fault: g3105/SA0.......................Tested (0.0566338 s)
Current Fault: g3106/SA1.......................Tested (0.0589149 s)
Current Fault: g3106/SA0.......................Tested (0.0478309 s)
Current Fault: g3107/SA1.......................Tested (0.239139 s)
Current Fault: g3107/SA0.......................Tested (0.24431 s)
Current Fault: g3108/SA1.......................Tested (0.053352 s)
Current Fault: g3108/SA0.......................Tested (0.0493575 s)
Current Fault: g3155/SA1.......................Tested (0.240963 s)
Current Fault: g3155/SA0.......................Tested (0.253775 s)
Current Fault: g3158/SA1.......................Tested (0.251459 s)
Current Fault: g3158/SA0.......................Tested (0.244203 s)
Current Fault: g3161/SA1.......................Tested (0.0537472 s)
Current Fault: g3161/SA0.......................Tested (0.0480806 s)
Current Fault: g3164/SA1.......................Tested (0.252488 s)
Current Fault: g3164/SA0.......................Tested (0.252257 s)
Current Fault: g3167/SA1.......................Tested (0.0528782 s)
Current Fault: g3167/SA0.......................Tested (0.0493495 s)
Current Fault: g3170/SA1.......................Tested (0.24943 s)
Current Fault: g3170/SA0.......................Tested (0.244893 s)
Current Fault: g3173/SA1.......................Tested (0.259876 s)
Current Fault: g3173/SA0.......................Tested (0.24434 s)
Current Fault: g3176/SA1.......................Tested (0.243564 s)
Current Fault: g3176/SA0.......................Tested (0.242484 s)
Current Fault: g3179/SA1.......................Tested (0.0589196 s)
Current Fault: g3179/SA0.......................Tested (0.0534594 s)
Current Fault: g3182/SA1.......................Tested (0.247951 s)
Current Fault: g3182/SA0.......................Tested (0.246473 s)
Current Fault: g3185/SA1.......................Tested (0.0538058 s)
Current Fault: g3185/SA0.......................Tested (0.0482909 s)
Current Fault: g3088/SA1.......................Tested (0.245032 s)
Current Fault: g3088/SA0.......................Tested (0.246954 s)
Current Fault: g3191/SA1.......................Tested (0.24912 s)
Current Fault: g3191/SA0.......................Tested (0.249922 s)
Current Fault: g3194/SA1.......................Tested (0.242273 s)
Current Fault: g3194/SA0.......................Tested (0.246978 s)
Current Fault: g3197/SA1.......................Tested (0.25928 s)
Current Fault: g3197/SA0.......................Tested (0.246155 s)
Current Fault: g3198/SA1.......................Tested (0.249447 s)
Current Fault: g3198/SA0.......................Tested (0.243153 s)
Current Fault: g3201/SA1.......................Tested (0.25338 s)
Current Fault: g3201/SA0.......................Tested (0.250851 s)
Current Fault: g3204/SA1.......................Tested (0.244847 s)
Current Fault: g3204/SA0.......................Tested (0.251233 s)
Current Fault: g3207/SA1.......................Tested (0.271895 s)
Current Fault: g3207/SA0.......................Tested (0.272603 s)
Current Fault: g3188/SA1.......................Tested (0.284662 s)
Current Fault: g3188/SA0.......................Tested (0.296493 s)
Current Fault: g3133/SA1.......................Tested (0.239666 s)
Current Fault: g3133/SA0.......................Tested (0.242073 s)
Current Fault: g3132/SA1.......................Tested (0.249492 s)
Current Fault: g3132/SA0.......................Tested (0.24358 s)
Current Fault: g3128/SA1.......................Tested (0.258772 s)
Current Fault: g3128/SA0.......................Tested (0.243799 s)
Current Fault: g3127/SA1.......................Tested (0.243242 s)
Current Fault: g3127/SA0.......................Tested (0.254428 s)
Current Fault: g3126/SA1.......................Tested (0.248278 s)
Current Fault: g3126/SA0.......................Tested (0.250429 s)
Current Fault: g3125/SA1.......................Tested (0.242699 s)
Current Fault: g3125/SA0.......................Tested (0.244204 s)
Current Fault: g3124/SA1.......................Tested (0.252258 s)
Current Fault: g3124/SA0.......................Tested (0.247216 s)
Current Fault: g3123/SA1.......................Tested (0.250674 s)
Current Fault: g3123/SA0.......................Tested (0.245433 s)
Current Fault: g3120/SA1.......................Tested (0.300412 s)
Current Fault: g3120/SA0.......................Tested (0.28503 s)
Current Fault: g3114/SA1.......................Tested (0.243278 s)
Current Fault: g3114/SA0.......................Tested (0.244795 s)
Current Fault: g3113/SA1.......................Tested (0.247548 s)
Current Fault: g3113/SA0.......................Tested (0.25023 s)
Current Fault: g3112/SA1.......................Tested (0.24417 s)
Current Fault: g3112/SA0.......................Tested (0.251593 s)
Current Fault: g3110/SA1.......................Tested (0.261155 s)
Current Fault: g3110/SA0.......................Tested (0.245897 s)
Current Fault: g3111/SA1.......................Tested (0.247655 s)
Current Fault: g3111/SA0.......................Tested (0.247188 s)
Current Fault: g3139/SA1.......................Tested (0.259507 s)
Current Fault: g3139/SA0.......................Tested (0.244018 s)
Current Fault: g3136/SA1.......................Tested (0.223037 s)
Current Fault: g3136/SA0.......................Tested (0.231487 s)
Current Fault: g3134/SA1.......................Tested (0.253839 s)
Current Fault: g3134/SA0.......................Tested (0.244837 s)
Current Fault: g3135/SA1.......................Tested (0.243244 s)
Current Fault: g3135/SA0.......................Tested (0.244155 s)
Current Fault: g3151/SA1.......................Tested (0.258379 s)
Current Fault: g3151/SA0.......................Tested (0.246809 s)
Current Fault: g3142/SA1.......................Tested (0.0990878 s)
Current Fault: g3142/SA0.......................Tested (0.09445 s)
Current Fault: g3147/SA1.......................Tested (0.248917 s)
Current Fault: g3147/SA0.......................Tested (0.252585 s)
Current Fault: g185/SA1........................Tested (0.249652 s)
Current Fault: g185/SA0........................Tested (0.244885 s)
Current Fault: g138/SA1........................Tested (0.0311822 s)
Current Fault: g138/SA0........................Tested (0.0247345 s)
Current Fault: g135/SA1........................Tested (0.0278246 s)
Current Fault: g135/SA0........................Tested (0.0278072 s)
Current Fault: g165/SA1........................Tested (0.306577 s)
Current Fault: g165/SA0........................Tested (0.316486 s)
Current Fault: g130/SA1........................Tested (0.84814 s)
Current Fault: g130/SA0........................Tested (0.847022 s)
Current Fault: g131/SA1........................Tested (0.0548297 s)
Current Fault: g131/SA0........................Tested (0.0484942 s)
Current Fault: g129/SA1........................Tested (0.846925 s)
Current Fault: g129/SA0........................Tested (0.845942 s)
Current Fault: g133/SA1........................Tested (0.847503 s)
Current Fault: g133/SA0........................Tested (0.843939 s)
Current Fault: g134/SA1........................Tested (0.053154 s)
Current Fault: g134/SA0........................Tested (0.0483363 s)
Current Fault: g132/SA1........................Tested (0.058322 s)
Current Fault: g132/SA0........................Tested (0.056259 s)
Current Fault: g142/SA1........................Tested (0.0499245 s)
Current Fault: g142/SA0........................Tested (0.0547988 s)
Current Fault: g143/SA1........................Tested (0.048482 s)
Current Fault: g143/SA0........................Tested (0.0472681 s)
Current Fault: g141/SA1........................Tested (0.84365 s)
Current Fault: g141/SA0........................Tested (0.830596 s)
Current Fault: g145/SA1........................Tested (0.0605169 s)
Current Fault: g145/SA0........................Tested (0.0605929 s)
Current Fault: g146/SA1........................Tested (0.839435 s)
Current Fault: g146/SA0........................Tested (0.846969 s)
Current Fault: g144/SA1........................Tested (0.0494746 s)
Current Fault: g144/SA0........................Tested (0.0505782 s)
Current Fault: g148/SA1........................Tested (0.0525263 s)
Current Fault: g148/SA0........................Tested (0.0511651 s)
Current Fault: g149/SA1........................Tested (0.0532387 s)
Current Fault: g149/SA0........................Tested (0.0529638 s)
Current Fault: g147/SA1........................Tested (0.0572223 s)
Current Fault: g147/SA0........................Tested (0.0511026 s)
Current Fault: g151/SA1........................Tested (0.0585188 s)
Current Fault: g151/SA0........................Tested (0.0555392 s)
Current Fault: g152/SA1........................Tested (0.0477784 s)
Current Fault: g152/SA0........................Tested (0.053902 s)
Current Fault: g150/SA1........................Tested (0.0507732 s)
Current Fault: g150/SA0........................Tested (0.0549507 s)
Current Fault: g154/SA1........................Tested (0.844376 s)
Current Fault: g154/SA0........................Tested (0.850669 s)
Current Fault: g155/SA1........................Tested (0.0478203 s)
Current Fault: g155/SA0........................Tested (0.0491997 s)
Current Fault: g153/SA1........................Tested (0.056647 s)
Current Fault: g153/SA0........................Tested (0.0487468 s)
Current Fault: g157/SA1........................Tested (0.847523 s)
Current Fault: g157/SA0........................Tested (0.848923 s)
Current Fault: g158/SA1........................Tested (0.0498341 s)
Current Fault: g158/SA0........................Tested (0.0511806 s)
Current Fault: g156/SA1........................Tested (0.0550327 s)
Current Fault: g156/SA0........................Tested (0.0498669 s)
Current Fault: g160/SA1........................Tested (0.0574332 s)
Current Fault: g160/SA0........................Tested (0.0480951 s)
Current Fault: g161/SA1........................Tested (0.055058 s)
Current Fault: g161/SA0........................Tested (0.0515205 s)
Current Fault: g159/SA1........................Tested (0.0555525 s)
Current Fault: g159/SA0........................Tested (0.051175 s)
Current Fault: g163/SA1........................Tested (0.0514157 s)
Current Fault: g163/SA0........................Tested (0.0530734 s)
Current Fault: g164/SA1........................Tested (0.0488305 s)
Current Fault: g164/SA0........................Tested (0.0581278 s)
Current Fault: g162/SA1........................Tested (0.055106 s)
Current Fault: g162/SA0........................Tested (0.0512042 s)
Current Fault: g169/SA1........................Tested (0.0558903 s)
Current Fault: g169/SA0........................Tested (0.0484716 s)
Current Fault: g170/SA1........................Tested (0.0615899 s)
Current Fault: g170/SA0........................Tested (0.0568033 s)
Current Fault: g168/SA1........................Tested (0.0506958 s)
Current Fault: g168/SA0........................Tested (0.0518365 s)
Current Fault: g172/SA1........................Tested (0.0546131 s)
Current Fault: g172/SA0........................Tested (0.0482985 s)
Current Fault: g173/SA1........................Tested (0.540841 s)
Current Fault: g173/SA0........................Tested (0.551436 s)
Current Fault: g171/SA1........................Tested (0.0536962 s)
Current Fault: g171/SA0........................Tested (0.0504397 s)
Current Fault: g175/SA1........................Tested (0.0553816 s)
Current Fault: g175/SA0........................Tested (0.0525214 s)
Current Fault: g176/SA1........................Tested (0.0527495 s)
Current Fault: g176/SA0........................Tested (0.0491272 s)
Current Fault: g174/SA1........................Tested (0.0553255 s)
Current Fault: g174/SA0........................Tested (0.0504265 s)
Current Fault: g178/SA1........................Tested (0.0515595 s)
Current Fault: g178/SA0........................Tested (0.0524073 s)
Current Fault: g179/SA1........................Tested (0.0585356 s)
Current Fault: g179/SA0........................Tested (0.0536835 s)
Current Fault: g177/SA1........................Tested (0.058604 s)
Current Fault: g177/SA0........................Tested (0.0619614 s)
Current Fault: g186/SA1........................Tested (0.591896 s)
Current Fault: g186/SA0........................Tested (0.593058 s)
Current Fault: g189/SA1........................Tested (0.58318 s)
Current Fault: g189/SA0........................Tested (0.592578 s)
Current Fault: g192/SA1........................Tested (0.590528 s)
Current Fault: g192/SA0........................Tested (0.583369 s)
Current Fault: g231/SA1........................Tested (0.589931 s)
Current Fault: g231/SA0........................Tested (0.579596 s)
Current Fault: g234/SA1........................Tested (0.599362 s)
Current Fault: g234/SA0........................Tested (0.590443 s)
Current Fault: g237/SA1........................Tested (0.598302 s)
Current Fault: g237/SA0........................Tested (0.592452 s)
Current Fault: g195/SA1........................Tested (0.586503 s)
Current Fault: g195/SA0........................Tested (0.593234 s)
Current Fault: g198/SA1........................Tested (0.585178 s)
Current Fault: g198/SA0........................Tested (0.597701 s)
Current Fault: g201/SA1........................Tested (0.0532512 s)
Current Fault: g201/SA0........................Tested (0.0481803 s)
Current Fault: g240/SA1........................Tested (0.587579 s)
Current Fault: g240/SA0........................Tested (0.581909 s)
Current Fault: g243/SA1........................Tested (0.596579 s)
Current Fault: g243/SA0........................Tested (0.584622 s)
Current Fault: g246/SA1........................Tested (0.0529918 s)
