Reading benchmark file: ./data/s35932.bench
Benchmark Name: s35932
INPUT: 1763
NOT: 3861
AND: 4032
NAND: 7020
OR: 1152
DFF: 1728
STEM: 17432
Total Gates: 36988


Starting ATPG using PODEM ...
Current Fault: DATA_0_8/SA0....................Tested (0.0967361 s)
Current Fault: DATA_0_7/SA1....................Tested (0.0909579 s)
Current Fault: DATA_0_7/SA0....................Tested (0.101256 s)
Current Fault: DATA_0_6/SA1....................Tested (0.0939539 s)
Current Fault: DATA_0_6/SA0....................Tested (0.0906755 s)
Current Fault: DATA_0_5/SA1....................Tested (0.0925637 s)
Current Fault: DATA_0_5/SA0....................Tested (0.0977436 s)
Current Fault: DATA_0_4/SA1....................Tested (0.0884734 s)
Current Fault: DATA_0_4/SA0....................Tested (0.0922245 s)
Current Fault: DATA_0_3/SA1....................Tested (0.0933779 s)
Current Fault: DATA_0_3/SA0....................Tested (0.105186 s)
Current Fault: DATA_0_2/SA1....................Tested (0.0918365 s)
Current Fault: DATA_0_2/SA0....................Tested (0.0981429 s)
Current Fault: DATA_0_1/SA1....................Tested (0.0892676 s)
Current Fault: DATA_0_1/SA0....................Tested (0.0919759 s)
Current Fault: DATA_0_0/SA1....................Tested (0.0931646 s)
Current Fault: DATA_0_0/SA0....................Tested (0.0901427 s)
Current Fault: RESET/SA1.......................Tested (0.0450501 s)
Current Fault: RESET/SA0.......................Tested (0.0476431 s)
Current Fault: TM1/SA1.........................Tested (0.302417 s)
Current Fault: TM1/SA0.........................Tested (0.298494 s)
Current Fault: TM0/SA1.........................Tested (0.210708 s)
Current Fault: TM0/SA0.........................Tested (0.21096 s)
Current Fault: WX485/SA1.......................Tested (0.0931454 s)
Current Fault: WX485/SA0.......................Tested (0.0927629 s)
Current Fault: WX487/SA1.......................Tested (0.100149 s)
Current Fault: WX487/SA0.......................Tested (0.0897593 s)
Current Fault: WX489/SA1.......................Tested (0.092824 s)
Current Fault: WX489/SA0.......................Tested (0.0950952 s)
Current Fault: WX491/SA1.......................Tested (0.0459352 s)
Current Fault: WX491/SA0.......................Tested (0.0455316 s)
Current Fault: WX493/SA1.......................Tested (0.0915994 s)
Current Fault: WX493/SA0.......................Tested (0.0939232 s)
Current Fault: WX495/SA1.......................Tested (0.0969161 s)
Current Fault: WX495/SA0.......................Tested (0.0909476 s)
Current Fault: WX497/SA1.......................Tested (0.0468275 s)
Current Fault: WX497/SA0.......................Tested (0.0463494 s)
Current Fault: WX499/SA1.......................Tested (0.0938036 s)
Current Fault: WX499/SA0.......................Tested (0.0902413 s)
Current Fault: WX501/SA1.......................Tested (0.189517 s)
Current Fault: WX501/SA0.......................Tested (0.18287 s)
Current Fault: WX503/SA1.......................Tested (0.0947267 s)
Current Fault: WX503/SA0.......................Tested (0.0896163 s)
Current Fault: WX505/SA1.......................Tested (0.0934966 s)
Current Fault: WX505/SA0.......................Tested (0.094515 s)
Current Fault: WX507/SA1.......................Tested (0.0943666 s)
Current Fault: WX507/SA0.......................Tested (0.0922858 s)
Current Fault: WX509/SA1.......................Tested (0.0947852 s)
Current Fault: WX509/SA0.......................Tested (0.0894473 s)
Current Fault: WX511/SA1.......................Tested (0.186256 s)
Current Fault: WX511/SA0.......................Tested (0.191447 s)
Current Fault: WX513/SA1.......................Tested (0.0928426 s)
Current Fault: WX513/SA0.......................Tested (0.0925803 s)
Current Fault: WX515/SA1.......................Tested (0.0906129 s)
Current Fault: WX515/SA0.......................Tested (0.0926503 s)
Current Fault: WX517/SA1.......................Tested (0.105859 s)
Current Fault: WX517/SA0.......................Tested (0.0947654 s)
Current Fault: WX519/SA1.......................Tested (0.0469115 s)
Current Fault: WX519/SA0.......................Tested (0.0463793 s)
Current Fault: WX521/SA1.......................Tested (0.093686 s)
Current Fault: WX521/SA0.......................Tested (0.0896914 s)
Current Fault: WX523/SA1.......................Tested (0.092847 s)
Current Fault: WX523/SA0.......................Tested (0.0945224 s)
Current Fault: WX525/SA1.......................Tested (0.0476393 s)
Current Fault: WX525/SA0.......................Tested (0.0460754 s)
Current Fault: WX527/SA1.......................Tested (0.0928661 s)
Current Fault: WX527/SA0.......................Tested (0.0951566 s)
Current Fault: WX529/SA1.......................Tested (0.0890825 s)
Current Fault: WX529/SA0.......................Tested (0.0925251 s)
Current Fault: WX531/SA1.......................Tested (0.0943391 s)
Current Fault: WX531/SA0.......................Tested (0.0952742 s)
Current Fault: WX533/SA1.......................Tested (0.0938264 s)
Current Fault: WX533/SA0.......................Tested (0.0934645 s)
Current Fault: WX535/SA1.......................Tested (0.0922173 s)
Current Fault: WX535/SA0.......................Tested (0.0915753 s)
Current Fault: WX537/SA1.......................Tested (0.0928081 s)
Current Fault: WX537/SA0.......................Tested (0.0939728 s)
Current Fault: WX539/SA1.......................Not Tested (0.24342 s)
Current Fault: WX539/SA0.......................Not Tested (0.233557 s)
Current Fault: WX541/SA1.......................Not Tested (0.240533 s)
Current Fault: WX541/SA0.......................Not Tested (0.237408 s)
Current Fault: WX543/SA1.......................Not Tested (0.236889 s)
Current Fault: WX543/SA0.......................Not Tested (0.243358 s)
Current Fault: WX545/SA1.......................Not Tested (0.237455 s)
Current Fault: WX545/SA0.......................Not Tested (0.240671 s)
Current Fault: WX547/SA1.......................Tested (0.0484743 s)
Current Fault: WX547/SA0.......................Tested (0.0465561 s)
Current Fault: WX645/SA1.......................Tested (0.159782 s)
Current Fault: WX645/SA0.......................Tested (0.161792 s)
Current Fault: WX647/SA1.......................Tested (0.0454303 s)
Current Fault: WX647/SA0.......................Tested (0.0469058 s)
Current Fault: WX649/SA1.......................Tested (0.168224 s)
Current Fault: WX649/SA0.......................Tested (0.160327 s)
Current Fault: WX651/SA1.......................Tested (0.0466887 s)
Current Fault: WX651/SA0.......................Tested (0.0493049 s)
Current Fault: WX653/SA1.......................Tested (0.0451288 s)
Current Fault: WX653/SA0.......................Tested (0.0455209 s)
Current Fault: WX655/SA1.......................Tested (0.0476408 s)
Current Fault: WX655/SA0.......................Tested (0.0498948 s)
Current Fault: WX657/SA1.......................Tested (0.0488888 s)
Current Fault: WX657/SA0.......................Tested (0.0482743 s)
Current Fault: WX659/SA1.......................Tested (0.0463207 s)
Current Fault: WX659/SA0.......................Tested (0.0449398 s)
Current Fault: WX661/SA1.......................Tested (0.16069 s)
Current Fault: WX661/SA0.......................Tested (0.160876 s)
Current Fault: WX663/SA1.......................Tested (0.164063 s)
Current Fault: WX663/SA0.......................Tested (0.157328 s)
Current Fault: WX665/SA1.......................Tested (0.0504626 s)
Current Fault: WX665/SA0.......................Tested (0.0485735 s)
Current Fault: WX667/SA1.......................Tested (0.0529543 s)
Current Fault: WX667/SA0.......................Tested (0.0496107 s)
Current Fault: WX669/SA1.......................Tested (0.0526998 s)
Current Fault: WX669/SA0.......................Tested (0.0474615 s)
Current Fault: WX671/SA1.......................Tested (0.0517161 s)
Current Fault: WX671/SA0.......................Tested (0.0487249 s)
Current Fault: WX673/SA1.......................Tested (0.206654 s)
Current Fault: WX673/SA0.......................Tested (0.181842 s)
Current Fault: WX675/SA1.......................Tested (0.178363 s)
Current Fault: WX675/SA0.......................Tested (0.186933 s)
Current Fault: WX677/SA1.......................Tested (0.115868 s)
Current Fault: WX677/SA0.......................Tested (0.11179 s)
Current Fault: WX679/SA1.......................Tested (0.0939223 s)
Current Fault: WX679/SA0.......................Tested (0.0976959 s)
Current Fault: WX681/SA1.......................Tested (0.051898 s)
Current Fault: WX681/SA0.......................Tested (0.0481146 s)
Current Fault: WX683/SA1.......................Tested (0.0522822 s)
Current Fault: WX683/SA0.......................Tested (0.0493005 s)
Current Fault: WX685/SA1.......................Tested (0.0534106 s)
Current Fault: WX685/SA0.......................Tested (0.0481599 s)
Current Fault: WX687/SA1.......................Tested (0.0948708 s)
Current Fault: WX687/SA0.......................Tested (0.0917233 s)
Current Fault: WX689/SA1.......................Tested (0.0531184 s)
Current Fault: WX689/SA0.......................Tested (0.048882 s)
Current Fault: WX691/SA1.......................Tested (0.110929 s)
Current Fault: WX691/SA0.......................Tested (0.11281 s)
Current Fault: WX693/SA1.......................Tested (0.120469 s)
Current Fault: WX693/SA0.......................Tested (0.128866 s)
Current Fault: WX695/SA1.......................Tested (0.123735 s)
Current Fault: WX695/SA0.......................Tested (0.127755 s)
Current Fault: WX697/SA1.......................Tested (0.0611431 s)
Current Fault: WX697/SA0.......................Tested (0.0563278 s)
Current Fault: WX699/SA1.......................Tested (0.0520771 s)
Current Fault: WX699/SA0.......................Tested (0.0530418 s)
Current Fault: WX701/SA1.......................Tested (0.127423 s)
Current Fault: WX701/SA0.......................Tested (0.128693 s)
Current Fault: WX703/SA1.......................Tested (0.0582705 s)
Current Fault: WX703/SA0.......................Tested (0.058875 s)
Current Fault: WX705/SA1.......................Tested (0.0591081 s)
Current Fault: WX705/SA0.......................Tested (0.0608674 s)
Current Fault: WX707/SA1.......................Tested (0.0602852 s)
Current Fault: WX707/SA0.......................Tested (0.0571126 s)
Current Fault: WX709/SA1.......................Tested (0.0530709 s)
Current Fault: WX709/SA0.......................Tested (0.054176 s)
Current Fault: WX711/SA1.......................Tested (0.0593794 s)
Current Fault: WX711/SA0.......................Tested (0.0574143 s)
Current Fault: WX713/SA1.......................Tested (0.0492362 s)
Current Fault: WX713/SA0.......................Tested (0.0515681 s)
Current Fault: WX715/SA1.......................Tested (0.0470414 s)
Current Fault: WX715/SA0.......................Tested (0.0523013 s)
Current Fault: WX717/SA1.......................Tested (0.1728 s)
Current Fault: WX717/SA0.......................Tested (0.152415 s)
Current Fault: WX719/SA1.......................Tested (0.18946 s)
Current Fault: WX719/SA0.......................Tested (0.181339 s)
Current Fault: WX721/SA1.......................Tested (0.136566 s)
Current Fault: WX721/SA0.......................Tested (0.128902 s)
Current Fault: WX723/SA1.......................Tested (0.0504928 s)
Current Fault: WX723/SA0.......................Tested (0.0490901 s)
Current Fault: WX725/SA1.......................Tested (0.0539352 s)
Current Fault: WX725/SA0.......................Tested (0.0509162 s)
Current Fault: WX727/SA1.......................Tested (0.0479982 s)
Current Fault: WX727/SA0.......................Tested (0.0522772 s)
Current Fault: WX729/SA1.......................Tested (0.0485216 s)
Current Fault: WX729/SA0.......................Tested (0.0507789 s)
Current Fault: WX731/SA1.......................Tested (0.0540073 s)
Current Fault: WX731/SA0.......................Tested (0.0492506 s)
Current Fault: WX733/SA1.......................Tested (0.0498635 s)
Current Fault: WX733/SA0.......................Tested (0.0555073 s)
Current Fault: WX735/SA1.......................Tested (0.162751 s)
Current Fault: WX735/SA0.......................Tested (0.169095 s)
Current Fault: WX737/SA1.......................Tested (0.0408595 s)
Current Fault: WX737/SA0.......................Tested (0.0408254 s)
Current Fault: WX739/SA1.......................Tested (0.0439674 s)
Current Fault: WX739/SA0.......................Tested (0.0479395 s)
Current Fault: WX741/SA1.......................Tested (0.0531375 s)
Current Fault: WX741/SA0.......................Tested (0.05132 s)
Current Fault: WX743/SA1.......................Tested (0.0422955 s)
Current Fault: WX743/SA0.......................Tested (0.0407683 s)
Current Fault: WX745/SA1.......................Tested (0.049971 s)
Current Fault: WX745/SA0.......................Tested (0.0436092 s)
Current Fault: WX747/SA1.......................Tested (0.119789 s)
Current Fault: WX747/SA0.......................Tested (0.111439 s)
Current Fault: WX749/SA1.......................Tested (0.0425689 s)
Current Fault: WX749/SA0.......................Tested (0.0477534 s)
Current Fault: WX751/SA1.......................Tested (0.141728 s)
Current Fault: WX751/SA0.......................Tested (0.125322 s)
Current Fault: WX753/SA1.......................Tested (0.126611 s)
Current Fault: WX753/SA0.......................Tested (0.110906 s)
Current Fault: WX755/SA1.......................Tested (0.105735 s)
Current Fault: WX755/SA0.......................Tested (0.118783 s)
Current Fault: WX757/SA1.......................Tested (0.100618 s)
Current Fault: WX757/SA0.......................Tested (0.115278 s)
Current Fault: WX759/SA1.......................Tested (0.121674 s)
Current Fault: WX759/SA0.......................Tested (0.101611 s)
Current Fault: WX761/SA1.......................Tested (0.0472788 s)
Current Fault: WX761/SA0.......................Tested (0.0473483 s)
Current Fault: WX763/SA1.......................Tested (0.117059 s)
Current Fault: WX763/SA0.......................Tested (0.102322 s)
Current Fault: WX765/SA1.......................Tested (0.121048 s)
Current Fault: WX765/SA0.......................Tested (0.113973 s)
Current Fault: WX767/SA1.......................Tested (0.0422613 s)
Current Fault: WX767/SA0.......................Tested (0.047388 s)
Current Fault: WX769/SA1.......................Tested (0.0490409 s)
Current Fault: WX769/SA0.......................Tested (0.0527633 s)
Current Fault: WX771/SA1.......................Tested (0.0450204 s)
Current Fault: WX771/SA0.......................Tested (0.0407167 s)
Current Fault: WX773/SA1.......................Tested (0.175776 s)
Current Fault: WX773/SA0.......................Tested (0.179061 s)
Current Fault: WX775/SA1.......................Tested (0.0463351 s)
Current Fault: WX775/SA0.......................Tested (0.0482721 s)
Current Fault: WX777/SA1.......................Tested (0.179237 s)
Current Fault: WX777/SA0.......................Tested (0.184038 s)
Current Fault: WX779/SA1.......................Tested (0.151259 s)
Current Fault: WX779/SA0.......................Tested (0.159791 s)
Current Fault: WX781/SA1.......................Tested (0.186122 s)
Current Fault: WX781/SA0.......................Tested (0.183085 s)
Current Fault: WX783/SA1.......................Tested (0.167233 s)
Current Fault: WX783/SA0.......................Tested (0.180801 s)
Current Fault: WX785/SA1.......................Tested (0.0412523 s)
Current Fault: WX785/SA0.......................Tested (0.0450712 s)
Current Fault: WX787/SA1.......................Tested (0.189956 s)
Current Fault: WX787/SA0.......................Tested (0.166873 s)
Current Fault: WX789/SA1.......................Tested (0.163211 s)
Current Fault: WX789/SA0.......................Tested (0.165782 s)
Current Fault: WX791/SA1.......................Tested (0.186715 s)
Current Fault: WX791/SA0.......................Tested (0.193965 s)
Current Fault: WX793/SA1.......................Tested (0.18784 s)
Current Fault: WX793/SA0.......................Tested (0.18474 s)
Current Fault: WX795/SA1.......................Tested (0.164858 s)
Current Fault: WX795/SA0.......................Tested (0.158212 s)
Current Fault: WX797/SA1.......................Tested (0.0467161 s)
Current Fault: WX797/SA0.......................Tested (0.0514351 s)
Current Fault: WX799/SA1.......................Tested (0.0494247 s)
Current Fault: WX799/SA0.......................Tested (0.0458455 s)
Current Fault: WX801/SA1.......................Tested (0.0452774 s)
Current Fault: WX801/SA0.......................Tested (0.0461206 s)
Current Fault: WX803/SA1.......................Tested (0.0467457 s)
Current Fault: WX803/SA0.......................Tested (0.0470513 s)
Current Fault: WX805/SA1.......................Tested (0.0490029 s)
Current Fault: WX805/SA0.......................Tested (0.0451392 s)
Current Fault: WX807/SA1.......................Tested (0.114506 s)
Current Fault: WX807/SA0.......................Tested (0.122249 s)
Current Fault: WX809/SA1.......................Tested (0.113634 s)
Current Fault: WX809/SA0.......................Tested (0.114801 s)
Current Fault: WX811/SA1.......................Tested (0.116347 s)
Current Fault: WX811/SA0.......................Tested (0.114365 s)
Current Fault: WX813/SA1.......................Tested (0.125318 s)
Current Fault: WX813/SA0.......................Tested (0.112589 s)
Current Fault: WX815/SA1.......................Tested (0.129174 s)
Current Fault: WX815/SA0.......................Tested (0.117029 s)
Current Fault: WX817/SA1.......................Tested (0.113731 s)
Current Fault: WX817/SA0.......................Tested (0.120499 s)
Current Fault: WX819/SA1.......................Tested (0.113205 s)
Current Fault: WX819/SA0.......................Tested (0.115502 s)
Current Fault: WX821/SA1.......................Tested (0.0484052 s)
Current Fault: WX821/SA0.......................Tested (0.0474262 s)
Current Fault: WX823/SA1.......................Tested (0.125559 s)
Current Fault: WX823/SA0.......................Tested (0.116923 s)
Current Fault: WX825/SA1.......................Tested (0.0507052 s)
Current Fault: WX825/SA0.......................Tested (0.045774 s)
Current Fault: WX827/SA1.......................Tested (0.0456782 s)
Current Fault: WX827/SA0.......................Tested (0.047119 s)
Current Fault: WX829/SA1.......................Tested (0.0467017 s)
Current Fault: WX829/SA0.......................Tested (0.0466936 s)
Current Fault: WX831/SA1.......................Tested (0.115266 s)
Current Fault: WX831/SA0.......................Tested (0.114671 s)
Current Fault: WX833/SA1.......................Tested (0.0464351 s)
Current Fault: WX833/SA0.......................Tested (0.0494296 s)
Current Fault: WX835/SA1.......................Tested (0.117694 s)
Current Fault: WX835/SA0.......................Tested (0.116449 s)
Current Fault: WX837/SA1.......................Tested (0.0719715 s)
Current Fault: WX837/SA0.......................Tested (0.0677223 s)
Current Fault: WX839/SA1.......................Tested (0.0693728 s)
Current Fault: WX839/SA0.......................Tested (0.0700242 s)
Current Fault: WX841/SA1.......................Tested (0.0723908 s)
Current Fault: WX841/SA0.......................Tested (0.0713751 s)
Current Fault: WX843/SA1.......................Tested (0.160737 s)
Current Fault: WX843/SA0.......................Tested (0.16079 s)
Current Fault: WX845/SA1.......................Tested (0.0705922 s)
Current Fault: WX845/SA0.......................Tested (0.0702689 s)
Current Fault: WX847/SA1.......................Tested (0.188891 s)
Current Fault: WX847/SA0.......................Tested (0.18609 s)
Current Fault: WX849/SA1.......................Tested (0.160708 s)
Current Fault: WX849/SA0.......................Tested (0.161541 s)
Current Fault: WX851/SA1.......................Tested (0.186274 s)
Current Fault: WX851/SA0.......................Tested (0.183049 s)
Current Fault: WX853/SA1.......................Tested (0.0697241 s)
Current Fault: WX853/SA0.......................Tested (0.0740019 s)
Current Fault: WX855/SA1.......................Tested (0.184954 s)
Current Fault: WX855/SA0.......................Tested (0.18397 s)
Current Fault: WX857/SA1.......................Tested (0.0701327 s)
Current Fault: WX857/SA0.......................Tested (0.0694819 s)
Current Fault: WX859/SA1.......................Tested (0.0717331 s)
Current Fault: WX859/SA0.......................Tested (0.0677035 s)
Current Fault: WX861/SA1.......................Tested (0.187937 s)
Current Fault: WX861/SA0.......................Tested (0.195573 s)
Current Fault: WX863/SA1.......................Tested (0.0692054 s)
Current Fault: WX863/SA0.......................Tested (0.0715578 s)
Current Fault: WX865/SA1.......................Tested (0.182788 s)
Current Fault: WX865/SA0.......................Tested (0.184107 s)
Current Fault: WX867/SA1.......................Tested (0.0967801 s)
Current Fault: WX867/SA0.......................Tested (0.0946227 s)
Current Fault: WX869/SA1.......................Tested (0.119127 s)
Current Fault: WX869/SA0.......................Tested (0.124079 s)
Current Fault: WX871/SA1.......................Tested (0.115695 s)
Current Fault: WX871/SA0.......................Tested (0.119163 s)
Current Fault: WX873/SA1.......................Tested (0.116897 s)
Current Fault: WX873/SA0.......................Tested (0.100345 s)
Current Fault: WX875/SA1.......................Tested (0.0749813 s)
Current Fault: WX875/SA0.......................Tested (0.0652265 s)
Current Fault: WX877/SA1.......................Tested (0.103688 s)
Current Fault: WX877/SA0.......................Tested (0.10026 s)
Current Fault: WX879/SA1.......................Tested (0.0728953 s)
Current Fault: WX879/SA0.......................Tested (0.0700266 s)
Current Fault: WX881/SA1.......................Tested (0.0646883 s)
Current Fault: WX881/SA0.......................Tested (0.0594213 s)
Current Fault: WX883/SA1.......................Tested (0.10556 s)
Current Fault: WX883/SA0.......................Tested (0.117543 s)
Current Fault: WX885/SA1.......................Tested (0.0607458 s)
Current Fault: WX885/SA0.......................Tested (0.0660825 s)
Current Fault: WX887/SA1.......................Tested (0.109414 s)
Current Fault: WX887/SA0.......................Tested (0.107933 s)
Current Fault: WX889/SA1.......................Tested (0.059388 s)
Current Fault: WX889/SA0.......................Tested (0.0615499 s)
Current Fault: WX891/SA1.......................Tested (0.116697 s)
Current Fault: WX891/SA0.......................Tested (0.103195 s)
Current Fault: WX893/SA1.......................Tested (0.0686401 s)
Current Fault: WX893/SA0.......................Tested (0.0688306 s)
Current Fault: WX895/SA1.......................Tested (0.117537 s)
Current Fault: WX895/SA0.......................Tested (0.100504 s)
Current Fault: WX897/SA1.......................Tested (0.113876 s)
Current Fault: WX897/SA0.......................Tested (0.105595 s)
Current Fault: WX899/SA1.......................Tested (0.06405 s)
Current Fault: WX899/SA0.......................Tested (0.068405 s)
Current Fault: CRC_OUT_9_0/SA1.................Tested (0.023539 s)
Current Fault: CRC_OUT_9_0/SA0.................Tested (0.0238805 s)
Current Fault: CRC_OUT_9_1/SA1.................Tested (0.0236701 s)
Current Fault: CRC_OUT_9_1/SA0.................Tested (0.0372718 s)
Current Fault: CRC_OUT_9_2/SA1.................Tested (0.0239374 s)
Current Fault: CRC_OUT_9_2/SA0.................Tested (0.0238083 s)
Current Fault: CRC_OUT_9_3/SA1.................Tested (0.0229012 s)
Current Fault: CRC_OUT_9_3/SA0.................Tested (0.0234004 s)
Current Fault: CRC_OUT_9_4/SA1.................Tested (0.0233745 s)
Current Fault: CRC_OUT_9_4/SA0.................Tested (0.0236059 s)
Current Fault: CRC_OUT_9_5/SA1.................Tested (0.0242727 s)
Current Fault: CRC_OUT_9_5/SA0.................Tested (0.0242624 s)
Current Fault: CRC_OUT_9_6/SA1.................Tested (0.0267653 s)
Current Fault: CRC_OUT_9_6/SA0.................Tested (0.028658 s)
Current Fault: CRC_OUT_9_7/SA1.................Tested (0.0245989 s)
Current Fault: CRC_OUT_9_7/SA0.................Tested (0.0258339 s)
Current Fault: CRC_OUT_9_8/SA1.................Tested (0.0249661 s)
Current Fault: CRC_OUT_9_8/SA0.................Tested (0.0231778 s)
Current Fault: CRC_OUT_9_9/SA1.................Tested (0.0228953 s)
Current Fault: CRC_OUT_9_9/SA0.................Tested (0.0232183 s)
Current Fault: CRC_OUT_9_10/SA1................Tested (0.031526 s)
Current Fault: CRC_OUT_9_10/SA0................Tested (0.0235206 s)
Current Fault: CRC_OUT_9_11/SA1................Tested (0.0239436 s)
Current Fault: CRC_OUT_9_11/SA0................Tested (0.0236776 s)
Current Fault: CRC_OUT_9_12/SA1................Tested (0.0236322 s)
Current Fault: CRC_OUT_9_12/SA0................Tested (0.0233363 s)
Current Fault: CRC_OUT_9_13/SA1................Tested (0.0237848 s)
Current Fault: CRC_OUT_9_13/SA0................Tested (0.0292889 s)
Current Fault: CRC_OUT_9_14/SA1................Tested (0.0248898 s)
Current Fault: CRC_OUT_9_14/SA0................Tested (0.0228359 s)
Current Fault: CRC_OUT_9_15/SA1................Tested (0.0228336 s)
Current Fault: CRC_OUT_9_15/SA0................Tested (0.0229173 s)
Current Fault: CRC_OUT_9_16/SA1................Tested (0.0230736 s)
Current Fault: CRC_OUT_9_16/SA0................Tested (0.022989 s)
Current Fault: CRC_OUT_9_17/SA1................Tested (0.0241884 s)
Current Fault: CRC_OUT_9_17/SA0................Tested (0.0238113 s)
Current Fault: CRC_OUT_9_18/SA1................Tested (0.023702 s)
Current Fault: CRC_OUT_9_18/SA0................Tested (0.0234386 s)
Current Fault: CRC_OUT_9_19/SA1................Tested (0.0237553 s)
Current Fault: CRC_OUT_9_19/SA0................Tested (0.0241789 s)
Current Fault: CRC_OUT_9_20/SA1................Tested (0.0254907 s)
Current Fault: CRC_OUT_9_20/SA0................Tested (0.0228669 s)
Current Fault: CRC_OUT_9_21/SA1................Tested (0.0228935 s)
Current Fault: CRC_OUT_9_21/SA0................Tested (0.0230612 s)
Current Fault: CRC_OUT_9_22/SA1................Tested (0.0230549 s)
Current Fault: CRC_OUT_9_22/SA0................Tested (0.0230253 s)
Current Fault: CRC_OUT_9_23/SA1................Tested (0.024456 s)
Current Fault: CRC_OUT_9_23/SA0................Tested (0.0238784 s)
Current Fault: CRC_OUT_9_24/SA1................Tested (0.0238904 s)
Current Fault: CRC_OUT_9_24/SA0................Tested (0.0234351 s)
Current Fault: CRC_OUT_9_25/SA1................Tested (0.0236909 s)
Current Fault: CRC_OUT_9_25/SA0................Tested (0.0234822 s)
Current Fault: CRC_OUT_9_26/SA1................Tested (0.0314118 s)
Current Fault: CRC_OUT_9_26/SA0................Tested (0.0237069 s)
Current Fault: CRC_OUT_9_27/SA1................Tested (0.0226799 s)
Current Fault: CRC_OUT_9_27/SA0................Tested (0.022867 s)
Current Fault: CRC_OUT_9_28/SA1................Tested (0.0229402 s)
Current Fault: CRC_OUT_9_28/SA0................Tested (0.023009 s)
Current Fault: CRC_OUT_9_29/SA1................Tested (0.0234849 s)
Current Fault: CRC_OUT_9_29/SA0................Tested (0.0237343 s)
Current Fault: CRC_OUT_9_30/SA1................Tested (0.0235911 s)
Current Fault: CRC_OUT_9_30/SA0................Tested (0.0234721 s)
Current Fault: CRC_OUT_9_31/SA1................Tested (0.0232496 s)
Current Fault: CRC_OUT_9_31/SA0................Tested (0.0235703 s)
Current Fault: WX1778/SA1......................Tested (0.0492352 s)
Current Fault: WX1778/SA0......................Tested (0.044852 s)
Current Fault: WX1780/SA1......................Tested (0.182392 s)
Current Fault: WX1780/SA0......................Tested (0.185941 s)
Current Fault: WX1782/SA1......................Tested (0.1868 s)
